idDrink,strDrink,strCategory,strAlcoholic,strGlass,strInstructions,strDrinkThumb,strTags,dateModified,Ingredient,num_ingredientes,cluster,image_filename_x,image_path_x,image_filename_y,image_path_y,image_path
13036,Strawberry Lemonade,Punch / Party Drink,Non alcoholic,Collins Glass,Throw everything into a blender and mix until fairly smooth. Serve over ice.,https://www.thecocktaildb.com/images/media/drink/spvvxp1468924425.jpg,,2016-07-19 11:33:45,"['Lemon', 'Sugar', 'Strawberries', 'Water']",4,0.0,13036.jpg,cocktail_images/13036.jpg,13036.jpg,cocktail_images\13036.jpg,cocktail_images\13036.jpg
12756,Autodafé,Ordinary Drink,Alcoholic,Highball glass,Mix and fill up with soda water. Drunk by finns on a sunny day any time of the year and day.,https://www.thecocktaildb.com/images/media/drink/7dkf0i1487602928.jpg,,2017-02-20 15:02:08,"['Vodka', 'Lime juice', 'Soda water']",3,2.0,12756.jpg,cocktail_images/12756.jpg,12756.jpg,cocktail_images\12756.jpg,cocktail_images\12756.jpg
14956,Jello shots,Shot,Alcoholic,Shot glass,"Boil 3 cups of water then add jello. Mix jello and water until jello is completely disolved. Add the two cups of vodka and mix together. Pour mixture into plastic shot glasses and chill until firm. Then, eat away...",https://www.thecocktaildb.com/images/media/drink/l0smzo1504884904.jpg,,2017-09-08 16:35:04,"['Vodka', 'Jello', 'Water']",3,5.0,14956.jpg,cocktail_images/14956.jpg,14956.jpg,cocktail_images\14956.jpg,cocktail_images\14956.jpg
11001,Old Fashioned,Cocktail,Alcoholic,Old-fashioned glass,"Place sugar cube in old fashioned glass and saturate with bitters, add a dash of plain water. Muddle until dissolved.
Fill the glass with ice cubes and add whiskey.

Garnish with orange twist, and a cocktail cherry.",https://www.thecocktaildb.com/images/media/drink/vrwquq1478252802.jpg,"IBA,Classic,Alcoholic,Expensive,Savory",2016-11-04 09:46:42,"['Bourbon', 'Angostura bitters', 'Sugar', 'Water']",4,5.0,11001.jpg,cocktail_images/11001.jpg,11001.jpg,cocktail_images\11001.jpg,cocktail_images\11001.jpg
17242,Bombay Cassis,Cocktail,Alcoholic,Balloon Glass,"Add the Bombay Sapphire, Crème de Cassis and lime juice to a balloon glass and swirl well to mix.
Fill the glass with good quality cubed ice.
Top up with chilled and freshly opened Fever-Tree Ginger Beer.
Gently stir to combine, top with a gently squeezed lime wedge and finish with a fresh ginger slice.",https://www.thecocktaildb.com/images/media/drink/h1e0e51510136907.jpg,,2017-11-08 10:28:28,"['Gin', 'Creme de Cassis', 'Fresh Lime Juice', 'Ginger beer', 'Lime', 'Ginger']",6,1.0,17242.jpg,cocktail_images/17242.jpg,17242.jpg,cocktail_images\17242.jpg,cocktail_images\17242.jpg
16176,Bellini Martini,Ordinary Drink,Alcoholic,Cocktail glass,"Add ice cubes to shaker.
Add vodka.
Add peach schnapps.
Add peach nectar.
Shake.
Strain into glass.
Add lemon twist peel.",https://www.thecocktaildb.com/images/media/drink/3h9wv51504389379.jpg,,2017-09-02 22:56:19,"['Ice', 'Vodka', 'Peach nectar', 'Peach schnapps', 'Lemon peel']",5,2.0,16176.jpg,cocktail_images/16176.jpg,16176.jpg,cocktail_images\16176.jpg,cocktail_images\16176.jpg
12776,Melya,Coffee / Tea,Non alcoholic,Coffee mug,"Brew espresso. In a coffee mug, place 1 teaspoon of unsweetened powdered cocoa, then cover a teaspoon with honey and drizzle it into the cup. Stir while the coffee brews, this is the fun part. The cocoa seems to coat the honey without mixing, so you get a dusty, sticky mass that looks as though it will never mix. Then all at once, presto! It looks like dark chocolate sauce. Pour hot espresso over the honey, stirring to dissolve. Serve with cream.",https://www.thecocktaildb.com/images/media/drink/xwtptq1441247579.jpg,,2015-09-03 03:32:59,"['Espresso', 'Honey', 'Cocoa powder']",3,4.0,12776.jpg,cocktail_images/12776.jpg,12776.jpg,cocktail_images\12776.jpg,cocktail_images\12776.jpg
12418,Turf Cocktail,Ordinary Drink,Alcoholic,Cocktail glass,Stir all ingredients (except orange peel) with ice and strain into a cocktail glass. Add the twist of orange peel and serve.,https://www.thecocktaildb.com/images/media/drink/utypqq1441554367.jpg,,2015-09-06 16:46:07,"['Dry Vermouth', 'Gin', 'Anis', 'Bitters', 'Orange peel']",5,1.0,12418.jpg,cocktail_images/12418.jpg,12418.jpg,cocktail_images\12418.jpg,cocktail_images\12418.jpg
12308,Stone Sour,Ordinary Drink,Alcoholic,Whiskey sour glass,"Shake all ingredients with ice, strain into a chilled whiskey sour glass, and serve.",https://www.thecocktaildb.com/images/media/drink/vruvtp1472719895.jpg,,2016-09-01 09:51:35,"['Apricot brandy', 'Orange juice', 'Sweet and sour']",3,4.0,12308.jpg,cocktail_images/12308.jpg,12308.jpg,cocktail_images\12308.jpg,cocktail_images\12308.jpg
11005,Dry Martini,Cocktail,Alcoholic,Cocktail glass,"Straight: Pour all ingredients into mixing glass with ice cubes. Stir well. Strain in chilled martini cocktail glass. Squeeze oil from lemon peel onto the drink, or garnish with olive.",https://www.thecocktaildb.com/images/media/drink/6ck9yi1589574317.jpg,"IBA,Classic,Christmas,Alcoholic",2017-09-02 12:51:35,"['Gin', 'Dry Vermouth', 'Olive']",3,1.0,11005.jpg,cocktail_images/11005.jpg,11005.jpg,cocktail_images\11005.jpg,cocktail_images\11005.jpg
11387,Frozen Daiquiri,Ordinary Drink,Alcoholic,Champagne flute,"Combine all ingredients (except for the cherry) in an electric blender and blend at a low speed for five seconds, then blend at a high speed until firm. Pour contents into a champagne flute, top with the cherry, and serve.",https://www.thecocktaildb.com/images/media/drink/7oyrj91504884412.jpg,,2017-09-08 16:26:53,"['Light rum', 'Triple sec', 'Lime juice', 'Sugar', 'Cherry', 'Ice']",6,3.0,11387.jpg,cocktail_images/11387.jpg,11387.jpg,cocktail_images\11387.jpg,cocktail_images\11387.jpg
11288,Cuba Libre,Ordinary Drink,Alcoholic,Highball glass,Build all ingredients in a Collins glass filled with ice. Garnish with lime wedge.,https://www.thecocktaildb.com/images/media/drink/wmkbfj1606853905.jpg,"IBA,ContemporaryClassic",2016-09-06 23:41:03,"['Light rum', 'Lime', 'Coca-Cola']",3,4.0,11288.jpg,cocktail_images/11288.jpg,11288.jpg,cocktail_images\11288.jpg,cocktail_images\11288.jpg
12256,Sol Y Sombra,Ordinary Drink,Alcoholic,Brandy snifter,"Shake ingredients with ice, strain into a brandy snifter, and serve. (The English translation of the name of this drink is ""Sun and Shade"", and after sampling this drink, you'll understand why. Thanks, Kirby.)",https://www.thecocktaildb.com/images/media/drink/3gz2vw1503425983.jpg,,2017-08-22 19:19:43,"['Brandy', 'Anisette']",2,4.0,12256.jpg,cocktail_images/12256.jpg,12256.jpg,cocktail_images\12256.jpg,cocktail_images\12256.jpg
16987,Irish Curdling Cow,Cocktail,Alcoholic,Highball glass,"Pour Irish Cream, Vodka, and Bourbon in a glass. Add some ice and mix in the orange juice.",https://www.thecocktaildb.com/images/media/drink/yrhutv1503563730.jpg,,2017-08-24 09:35:30,"['Baileys irish cream', 'Bourbon', 'Vodka', 'Orange juice']",4,2.0,16987.jpg,cocktail_images/16987.jpg,16987.jpg,cocktail_images\16987.jpg,cocktail_images\16987.jpg
178357,Pornstar Martini,Cocktail,Alcoholic,Cocktail glass,Straight: Pour all ingredients into mixing glass with ice cubes. Shake well. Strain in chilled martini cocktail glass. Cut passion fruit in half and use as garnish. Pour prosecco into a chilled shot glass and serve alongside the martini.,https://www.thecocktaildb.com/images/media/drink/xjhjdf1630406071.jpg,"Adult, Shot, Bubbly",,"['Vodka', 'Passoa', 'Passion fruit juice', 'Lime', 'Prosecco']",5,2.0,178357.jpg,cocktail_images/178357.jpg,178357.jpg,cocktail_images\178357.jpg,cocktail_images\178357.jpg
12732,Chocolate Beverage,Cocoa,Non alcoholic,Coffee mug,"Boil milk in the top of a deep double boiler five minutes. Remove from fire and add chocolate, mixed with the cinnamon, a little at a time, beating with molinillo or egg beater after each addition. When the chocolate is thoroughly blended, heat to the boiling point. Place over bottom of double boiler and add eggs, whipping constantly, until they are thoroughly blended and the mixture is frothing. Serve in coffee mug. Serves eight.",https://www.thecocktaildb.com/images/media/drink/jbqrhv1487603186.jpg,,2017-02-20 15:06:26,"['Milk', 'Chocolate', 'Cinnamon', 'Egg']",4,4.0,12732.jpg,cocktail_images/12732.jpg,12732.jpg,cocktail_images\12732.jpg,cocktail_images\12732.jpg
11320,Dragonfly,Ordinary Drink,Alcoholic,Highball glass,"In a highball glass almost filled with ice cubes, combine the gin and ginger ale. Stir well. Garnish with the lime wedge.",https://www.thecocktaildb.com/images/media/drink/uc63bh1582483589.jpg,,2017-09-02 22:51:40,"['Gin', 'Ginger ale', 'Lime']",3,1.0,11320.jpg,cocktail_images/11320.jpg,11320.jpg,cocktail_images\11320.jpg,cocktail_images\11320.jpg
178309,Espresso Rumtini,Cocktail,Alcoholic,Cocktail glass,Mix together in a cocktail glass. Garnish with some choclate powder and coffee beans,https://www.thecocktaildb.com/images/media/drink/acvf171561574403.jpg,"DinnerParty,StrongFlavor",,"['Rum', 'Vanilla syrup', 'Espresso', 'Coffee']",4,4.0,178309.jpg,cocktail_images/178309.jpg,178309.jpg,cocktail_images\178309.jpg,cocktail_images\178309.jpg
178338,Pure Passion,Cocktail,Alcoholic,Whiskey sour glass,Mix up all ingredients with a cocktail stirrer and serve with crushed ice with mint and edible flour if available.,https://www.thecocktaildb.com/images/media/drink/4tymma1604179273.jpg,Passion,,"['Rum', 'Passoa', 'Lime Juice', 'Passion fruit syrup', 'Peach Bitters', 'Mint']",6,4.0,178338.jpg,cocktail_images/178338.jpg,178338.jpg,cocktail_images\178338.jpg,cocktail_images\178338.jpg
178327,Pineapple Paloma,Cocktail,Alcoholic,Collins glass,"Rub the rim of each glass with lime slice and dip into salt.
Add ice, tequila, grapefruit juice, lime juice and top with pineapple soda.
Give it a quick stir.
Garnish with fresh pineapple or lime.",https://www.thecocktaildb.com/images/media/drink/pg8iw31593351601.jpg,,,"['Tequila', 'Grapefruit Juice', 'Fresh Lime Juice', 'Pineapple Juice', 'Lime', 'Pepper']",6,4.0,178327.jpg,cocktail_images/178327.jpg,178327.jpg,cocktail_images\178327.jpg,cocktail_images\178327.jpg
17035,Buccaneer,Beer,Alcoholic,Beer pilsner,Pour the corona into an 18oz beer glass pour the bacardi limon into the beer stir very gently,https://www.thecocktaildb.com/images/media/drink/upvtyt1441249023.jpg,,2015-09-03 03:57:03,"['Corona', 'Bacardi Limon']",2,4.0,17035.jpg,cocktail_images/17035.jpg,17035.jpg,cocktail_images\17035.jpg,cocktail_images\17035.jpg
14588,151 Florida Bushwacker,Shake,Alcoholic,Beer mug,Combine all ingredients. Blend until smooth. Garnish with chocolate shavings if desired.,https://www.thecocktaildb.com/images/media/drink/rvwrvv1468877323.jpg,,2016-07-18 22:28:43,"['Malibu rum', 'Light rum', '151 proof rum', 'Dark Creme de Cacao', 'Cointreau', 'Milk', 'Coconut liqueur', 'Vanilla ice-cream']",8,4.0,14588.jpg,cocktail_images/14588.jpg,14588.jpg,cocktail_images\14588.jpg,cocktail_images\14588.jpg
15082,Royal Flush,Shot,Alcoholic,Old-fashioned glass,Pour all the ingredients into tumbler over ice. Strain into glass.,https://www.thecocktaildb.com/images/media/drink/7rnm8u1504888527.jpg,,2017-09-08 17:35:27,"['Crown Royal', 'Peach schnapps', 'Chambord raspberry liqueur', 'Cranberry juice']",4,4.0,15082.jpg,cocktail_images/15082.jpg,15082.jpg,cocktail_images\15082.jpg,cocktail_images\15082.jpg
12654,Banana Milk Shake,Shake,Non alcoholic,White wine glass,"Blend very well, preferably in a household mixer. Serve in a wine glass, garnish with whipped cream and a piece of banana.",https://www.thecocktaildb.com/images/media/drink/rtwwsx1472720307.jpg,,2016-09-01 09:58:27,"['Milk', 'Orange juice', 'Sugar syrup', 'Banana']",4,4.0,12654.jpg,cocktail_images/12654.jpg,12654.jpg,cocktail_images\12654.jpg,cocktail_images\12654.jpg
178343,Michelada,Cocktail,Alcoholic,Pint glass,"Mix the beer with tomato juice, freshly squeezed lime juice, and Worcestershire sauce, teriyaki sauce, soy sauce, or hot sauce.
Served In a chilled, salt-rimmed glass
",https://www.thecocktaildb.com/images/media/drink/u736bd1605907086.jpg,"Hangover,StrongFlavor,Breakfast",,"['Beer', 'Tomato Juice', 'Lime Juice', 'Hot Sauce', 'Worcestershire Sauce', 'Soy Sauce']",6,4.0,178343.jpg,cocktail_images/178343.jpg,178343.jpg,cocktail_images\178343.jpg,cocktail_images\178343.jpg
15182,After sex,Ordinary Drink,Alcoholic,Highball glass,Pour the vodka and creme over some ice cubes in a tall glass and fill up with juice. to make it beuty full make the top of the glass with a grenadine and sugar,https://www.thecocktaildb.com/images/media/drink/xrl66i1493068702.jpg,,2017-04-24 22:18:22,"['Vodka', 'Creme de Banane', 'Orange juice']",3,2.0,15182.jpg,cocktail_images/15182.jpg,15182.jpg,cocktail_images\15182.jpg,cocktail_images\15182.jpg
15789,Snakebite and Black,Beer,Alcoholic,Pint glass,Put blackcurrant squash in first up to about 1cm in glass. Then add the lager and cider one after another.,https://www.thecocktaildb.com/images/media/drink/rssvwv1441248863.jpg,,2015-09-03 03:54:23,"['Lager', 'Cider', 'Blackcurrant squash']",3,4.0,15789.jpg,cocktail_images/15789.jpg,15789.jpg,cocktail_images\15789.jpg,cocktail_images\15789.jpg
12754,Sex on the Beach,Ordinary Drink,Alcoholic,Highball glass,Build all ingredients in a highball glass filled with ice. Garnish with orange slice.,https://www.thecocktaildb.com/images/media/drink/fi67641668420787.jpg,"IBA,ContemporaryClassic",2016-07-21 10:12:45,"['Vodka', 'Peach schnapps', 'Cranberry juice', 'Orange juice']",4,2.0,12754.jpg,cocktail_images/12754.jpg,12754.jpg,cocktail_images\12754.jpg,cocktail_images\12754.jpg
11600,Kamikaze,Ordinary Drink,Alcoholic,Cocktail glass,"Shake all ingredients together with ice. Strain into glass, garnish and serve.",https://www.thecocktaildb.com/images/media/drink/d7ff7u1606855412.jpg,"IBA,NewEra",2017-09-02 18:26:44,"['Vodka', 'Triple sec', 'Lime juice']",3,2.0,11600.jpg,cocktail_images/11600.jpg,11600.jpg,cocktail_images\11600.jpg,cocktail_images\11600.jpg
11055,Artillery,Ordinary Drink,Alcoholic,Cocktail glass,"Stir all ingredients with ice, strain into a cocktail glass, and serve.",https://www.thecocktaildb.com/images/media/drink/g1vnbe1493067747.jpg,,2017-04-24 22:02:27,"['Sweet Vermouth', 'Gin', 'Bitters']",3,1.0,11055.jpg,cocktail_images/11055.jpg,11055.jpg,cocktail_images\11055.jpg,cocktail_images\11055.jpg
11009,Moscow Mule,Punch / Party Drink,Alcoholic,Copper Mug,Combine vodka and ginger beer in a highball glass filled with ice. Add lime juice. Stir gently. Garnish.,https://www.thecocktaildb.com/images/media/drink/3pylqc1504370988.jpg,"IBA,ContemporaryClassic",2017-09-02 17:49:48,"['Vodka', 'Lime juice', 'Ginger ale']",3,2.0,11009.jpg,cocktail_images/11009.jpg,11009.jpg,cocktail_images\11009.jpg,cocktail_images\11009.jpg
17196,Cosmopolitan,Cocktail,Alcoholic,Cocktail glass,Add all ingredients into cocktail shaker filled with ice. Shake well and double strain into large cocktail glass. Garnish with lime wheel.,https://www.thecocktaildb.com/images/media/drink/kpsajh1504368362.jpg,"IBA,ContemporaryClassic",2017-09-02 17:06:02,"['Vodka', 'Lime juice', 'Cointreau', 'Cranberry juice']",4,2.0,17196.jpg,cocktail_images/17196.jpg,17196.jpg,cocktail_images\17196.jpg,cocktail_images\17196.jpg
17221,Boozy Snickers Milkshake,Shake,Alcoholic,Mason jar,"Place the snickers bars in a plastic bag and roll over them with a rolling pin until crushed. Add crushed snickers pieces, ice cream, milk, caramel sauce, chocolate sauce, and chocolate liquor to a blender. Blend until shake is thick and frothy. Pour into glasses and top with chocolate liquor and whip cream.",https://www.thecocktaildb.com/images/media/drink/861tzm1504784164.jpg,,2017-09-07 12:36:04,"['Vanilla Ice-Cream', 'Milk', 'Godiva liqueur', 'Whipped Cream', 'caramel sauce', 'chocolate sauce', 'Mini-snickers bars']",7,4.0,17221.jpg,cocktail_images/17221.jpg,17221.jpg,cocktail_images\17221.jpg,cocktail_images\17221.jpg
17229,Adios Amigos Cocktail,Cocktail,Alcoholic,Martini Glass,Shake together all the ingredients and strain into a cold glass.,https://www.thecocktaildb.com/images/media/drink/8nk2mp1504819893.jpg,,2017-09-07 22:31:33,"['Rum', 'Dry Vermouth', 'Cognac', 'Gin', 'Fresh Lime Juice', 'Sugar Syrup', 'Water']",7,1.0,17229.jpg,cocktail_images/17229.jpg,17229.jpg,cocktail_images\17229.jpg,cocktail_images\17229.jpg
178307,Tequila Slammer,Shot,Alcoholic,Hurricane glass,Mix carefully to avoid releasing the dissolved CO2.,https://www.thecocktaildb.com/images/media/drink/43uhr51551451311.jpg,Drunk,,"['Tequila', '7-up']",2,4.0,178307.jpg,cocktail_images/178307.jpg,178307.jpg,cocktail_images\178307.jpg,cocktail_images\178307.jpg
11786,Mississippi Planters Punch,Ordinary Drink,Alcoholic,Collins glass,"Shake all ingredients (except carbonated water) with ice and strain into a collins glass over ice cubes. Fill with carbonated water, stir, and serve.",https://www.thecocktaildb.com/images/media/drink/urpyqs1439907531.jpg,,2015-08-18 15:18:51,"['Brandy', 'Light rum', 'Bourbon', 'Lemon', 'Powdered sugar', 'Carbonated water']",6,4.0,11786.jpg,cocktail_images/11786.jpg,11786.jpg,cocktail_images\11786.jpg,cocktail_images\11786.jpg
15266,Avalon,Ordinary Drink,Alcoholic,Highball glass,"Fill a tall glass with ice. Layer the Finlandia Vodka, lemon and apple juices, Pisang Ambon, and top up with lemonade. Stir slightly and garnish with a spiralled cucumber skin and a red cherry. The cucumber provides zest and looks attractive. This drink, created by Timo Haimi, took first prize in the 1991 Finlandia Vodka Long Drink Competition.",https://www.thecocktaildb.com/images/media/drink/3k9qic1493068931.jpg,,2017-04-24 22:22:11,"['Vodka', 'Pisang Ambon', 'Apple juice', 'Lemon juice', 'Lemonade']",5,2.0,15266.jpg,cocktail_images/15266.jpg,15266.jpg,cocktail_images\15266.jpg,cocktail_images\15266.jpg
13535,Pink Panty Pulldowns,Ordinary Drink,Alcoholic,Collins Glass,Shake well,https://www.thecocktaildb.com/images/media/drink/squsuy1468926657.jpg,,2016-07-19 12:10:57,"['Sprite', 'Pink lemonade', 'Vodka']",3,2.0,13535.jpg,cocktail_images/13535.jpg,13535.jpg,cocktail_images\13535.jpg,cocktail_images\13535.jpg
17180,Aviation,Cocktail,Alcoholic,Cocktail glass,Add all ingredients into cocktail shaker filled with ice. Shake well and strain into cocktail glass. Garnish with a cherry.,https://www.thecocktaildb.com/images/media/drink/trbplb1606855233.jpg,"IBA,Classic",2016-11-04 09:55:28,"['Gin', 'lemon juice', 'maraschino liqueur']",3,1.0,17180.jpg,cocktail_images/17180.jpg,17180.jpg,cocktail_images\17180.jpg,cocktail_images\17180.jpg
12572,Bora Bora,Cocktail,Non alcoholic,Highball glass,"Prepare in a blender or shaker, serve in a highball glass on the rocks. Garnish with 1 slice of pineapple and one cherry.",https://www.thecocktaildb.com/images/media/drink/xwuqvw1473201811.jpg,,2016-09-06 23:43:31,"['Pineapple juice', 'Passion fruit juice', 'Lemon juice', 'Grenadine']",4,4.0,12572.jpg,cocktail_images/12572.jpg,12572.jpg,cocktail_images\12572.jpg,cocktail_images\12572.jpg
178316,Honey Bee,Cocktail,Alcoholic,Margarita glass,"Shake ingredients with crushed ice
",https://www.thecocktaildb.com/images/media/drink/vu8l7t1582475673.jpg,Sweet,,"['White Rum', 'Honey', 'Lemon Juice']",3,4.0,178316.jpg,cocktail_images/178316.jpg,178316.jpg,cocktail_images\178316.jpg,cocktail_images\178316.jpg
12820,Irish Cream,Homemade Liqueur,Alcoholic,Irish coffee cup,Mix scotch and milk. Add half-and-half. Add rest.,https://www.thecocktaildb.com/images/media/drink/90etyl1504884699.jpg,,2017-09-08 16:31:39,"['Scotch', 'Half-and-half', 'Condensed milk', 'Coconut syrup', 'Chocolate syrup']",5,4.0,12820.jpg,cocktail_images/12820.jpg,12820.jpg,cocktail_images\12820.jpg,cocktail_images\12820.jpg
11021,Allegheny,Ordinary Drink,Alcoholic,Cocktail glass,Shake all ingredients (except lemon peel) with ice and strain into a cocktail glass. Top with the twist of lemon peel and serve.,https://www.thecocktaildb.com/images/media/drink/uwvyts1483387934.jpg,,2017-01-02 20:12:14,"['Dry Vermouth', 'Bourbon', 'Blackberry brandy', 'Lemon juice', 'Lemon peel']",5,4.0,11021.jpg,cocktail_images/11021.jpg,11021.jpg,cocktail_images\11021.jpg,cocktail_images\11021.jpg
17074,Arizona Twister,Cocktail,Alcoholic,Hurricane glass,"Just mix in the shots of rum, vodka, and tequila. Add splashes of the three juices, heavy on the pineapple. Top off with grenadine. Crushed ice should already be in glass. Top off the glass with a pineapple wedge.",https://www.thecocktaildb.com/images/media/drink/ido1j01493068134.jpg,,2017-04-24 22:08:55,"['Vodka', 'Malibu rum', 'Gold tequila', 'Orange juice', 'Pineapple juice', 'Cream of coconut', 'Grenadine', 'Ice', 'Pineapple']",9,2.0,17074.jpg,cocktail_images/17074.jpg,17074.jpg,cocktail_images\17074.jpg,cocktail_images\17074.jpg
11164,Brandy Flip,Ordinary Drink,Alcoholic,Whiskey sour glass,"In a shaker half-filled with ice cubes, combine the brandy, egg, sugar, and cream. Shake well. Strain into a sour glass and garnish with the nutmeg.",https://www.thecocktaildb.com/images/media/drink/6ty09d1504366461.jpg,,2017-09-02 16:34:21,"['Brandy', 'Egg', 'Sugar', 'Light cream', 'Nutmeg']",5,3.0,11164.jpg,cocktail_images/11164.jpg,11164.jpg,cocktail_images\11164.jpg,cocktail_images\11164.jpg
17185,Casino,Ordinary Drink,Alcoholic,Cocktail glass,Pour all ingredients into shaker with ice cubes. Shake well. Strain into chilled cocktail glass. Garnish with a lemon twist and a maraschino cherry. Serve without a straw.,https://www.thecocktaildb.com/images/media/drink/1mvjxg1504348579.jpg,IBA,2017-09-02 11:36:19,"['Gin', 'Maraschino liqueur', 'Lemon juice', 'Orange bitters', 'Cherry']",5,1.0,17185.jpg,cocktail_images/17185.jpg,17185.jpg,cocktail_images\17185.jpg,cocktail_images\17185.jpg
11028,Amaretto Stinger,Ordinary Drink,Alcoholic,Cocktail glass,"Shake ingredients well with cracked ice, strain into a cocktail glass, and serve.",https://www.thecocktaildb.com/images/media/drink/vvop4w1493069934.jpg,,2017-04-24 22:38:54,"['Amaretto', 'White Creme de Menthe']",2,4.0,11028.jpg,cocktail_images/11028.jpg,11028.jpg,cocktail_images\11028.jpg,cocktail_images\11028.jpg
11239,Cherry Rum,Ordinary Drink,Alcoholic,Cocktail glass,"Shake all ingredients with ice, strain into a cocktail glass, and serve.",https://www.thecocktaildb.com/images/media/drink/twsuvr1441554424.jpg,,2015-09-06 16:47:04,"['Light rum', 'Cherry brandy', 'Light cream']",3,4.0,11239.jpg,cocktail_images/11239.jpg,11239.jpg,cocktail_images\11239.jpg,cocktail_images\11239.jpg
15825,Jamaican Coffee,Coffee / Tea,Alcoholic,Champagne flute,"Stir the rum, coffee and water together. Top with the whipped cream. Sprinkle with a pinch of well ground coffee and drink with a straw.",https://www.thecocktaildb.com/images/media/drink/xqptps1441247257.jpg,,2015-09-03 03:27:37,"['Rum', 'Coffee', 'Water', 'Whipped cream']",4,5.0,15825.jpg,cocktail_images/15825.jpg,15825.jpg,cocktail_images\15825.jpg,cocktail_images\15825.jpg
11662,London Town,Ordinary Drink,Alcoholic,Cocktail glass,"In a mixing glass half-filled with ice cubes, combine all of the ingredients. Stir well. Strain into a cocktail glass.",https://www.thecocktaildb.com/images/media/drink/rpsrqv1468923507.jpg,,2016-07-19 11:18:27,"['Gin', 'Maraschino liqueur', 'Orange bitters']",3,1.0,11662.jpg,cocktail_images/11662.jpg,11662.jpg,cocktail_images\11662.jpg,cocktail_images\11662.jpg
178315,Munich Mule,Cocktail,Alcoholic,Highball glass,"Fill glass with ice
Pour Gin and Lime Juice
Fill glass with Ginger Beer
Garnish with Cucumer and Lime slice",https://www.thecocktaildb.com/images/media/drink/rj55pl1582476101.jpg,German,,"['Gin', 'Lime Juice', 'Ginger Beer', 'Cucumber', 'lemon']",5,1.0,178315.jpg,cocktail_images/178315.jpg,178315.jpg,cocktail_images\178315.jpg,cocktail_images\178315.jpg
12362,Tequila Fizz,Ordinary Drink,Alcoholic,Collins glass,"Shake all ingredients (except ginger ale) with ice and strain into a collins glass over ice cubes. Fill with ginger ale, stir, and serve.",https://www.thecocktaildb.com/images/media/drink/2bcase1504889637.jpg,,2017-09-08 17:53:57,"['Tequila', 'Lemon juice', 'Grenadine', 'Egg white', 'Ginger ale']",5,4.0,12362.jpg,cocktail_images/12362.jpg,12362.jpg,cocktail_images\12362.jpg,cocktail_images\12362.jpg
14594,Zizi Coin-coin,Punch / Party Drink,Alcoholic,Margarita/Coupette glass,"Pour 5cl of Cointreau on ice, add 2cl of fresh lemon (or lime) juice, stir gently, and finally add slices of lemon/lime in glass.",https://www.thecocktaildb.com/images/media/drink/0fbo2t1485620752.jpg,,2017-01-28 16:25:52,"['Cointreau', 'Lemon juice', 'Ice', 'Lemon']",4,4.0,14594.jpg,cocktail_images/14594.jpg,14594.jpg,cocktail_images\14594.jpg,cocktail_images\14594.jpg
11566,Jewel Of The Nile,Ordinary Drink,Alcoholic,Cocktail glass,"In a mixing glass half-filled with ice cubes, combine all of the ingredients. Stir well. Strain into a cocktail glass.",https://www.thecocktaildb.com/images/media/drink/hx4nrb1504884947.jpg,,2017-09-08 16:35:48,"['Gin', 'Green Chartreuse', 'Yellow Chartreuse']",3,1.0,11566.jpg,cocktail_images/11566.jpg,11566.jpg,cocktail_images\11566.jpg,cocktail_images\11566.jpg
178318,747 Drink,Cocktail,Alcoholic,Highball glass,"Fill a Collins glass with ice.
Pour in vodka, lime cordial, and cranberry juice.
Fill up with Sprite.
Garnish with a Lime wheel or some cranberries",https://www.thecocktaildb.com/images/media/drink/i9suxb1582474926.jpg,,,"['Vodka', 'Roses sweetened lime juice', 'Cranberry Juice', 'Sprite']",4,2.0,178318.jpg,cocktail_images/178318.jpg,178318.jpg,cocktail_images\178318.jpg,cocktail_images\178318.jpg
12718,Pineapple Gingerale Smoothie,Other / Unknown,Non alcoholic,Highball Glass,Throw everything into a blender and liquify.,https://www.thecocktaildb.com/images/media/drink/eg9i1d1487603469.jpg,,2017-02-20 15:11:09,"['Ginger', 'Pineapple']",2,4.0,12718.jpg,cocktail_images/12718.jpg,12718.jpg,cocktail_images\12718.jpg,cocktail_images\12718.jpg
16158,Whitecap Margarita,Other / Unknown,Alcoholic,Margarita/Coupette glass,Place all ingredients in a blender and blend until smooth. This makes one drink.,https://www.thecocktaildb.com/images/media/drink/srpxxp1441209622.jpg,,2015-09-02 17:00:22,"['Ice', 'Tequila', 'Cream of coconut', 'Lime juice']",4,4.0,16158.jpg,cocktail_images/16158.jpg,16158.jpg,cocktail_images\16158.jpg,cocktail_images\16158.jpg
12696,Lassi - Sweet,Other / Unknown,Non alcoholic,Highball glass,Put all ingredients into a blender and blend until nice and frothy. Serve chilled.,https://www.thecocktaildb.com/images/media/drink/9jeifz1487603885.jpg,,2017-02-20 15:18:05,"['Yoghurt', 'Water', 'Sugar', 'Salt', 'Lemon juice']",5,5.0,12696.jpg,cocktail_images/12696.jpg,12696.jpg,cocktail_images\12696.jpg,cocktail_images\12696.jpg
